id,kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
299,8583696,K01275.01,Kepler-803 b,CONFIRMED,CANDIDATE,,,,,,50.28578,0.00036,-0.00036,167.6347,0.0025,-0.0025,0.49,0.48,-0.48,6.3763,,,1100,,,3.2,1.6,-1.6,475.0,,,,,,106.8,,,5625.0,77.0,-77.0,4.44,0.3,-0.3,0.94,0.47,-0.47,299.22162,44.693871,13.672
300,8804283,K01276.01,Kepler-1991 c,CONFIRMED,CANDIDATE,,,,,,22.78983,0.00022,-0.00022,138.6908,0.0036,-0.0036,0.5,0.29,-0.29,5.251,,,587,,,2.02,0.61,-0.61,571.0,,,,,,45.9,,,5603.0,83.0,-83.0,4.58,0.3,-0.3,0.82,0.24,-0.24,285.0361,45.07106,14.766
301,9034103,K01402.01,Kepler-832 b,CONFIRMED,CANDIDATE,,,,,,7.13968,0.00012,-0.00012,137.1867,0.0063,-0.0063,0.869,0.1,-0.1,4.1451,,,441,,,2.25,0.73,-0.73,935.0,,,,,,28.3,,,5973.0,142.0,-142.0,4.52,0.3,-0.3,0.92,0.3,-0.3,295.92609,45.383862,15.906
302,11666881,K00167.01,Kepler-480 b,CONFIRMED,CANDIDATE,,,,,,4.919576,1.6e-05,-1.6e-05,134.6019,0.0011,-0.0011,0.586,0.1,-0.1,4.2284,,,426,,,2.45,0.88,-0.88,1246.0,,,,,,145.8,,,6485.0,78.0,-78.0,4.41,0.3,-0.3,1.14,0.41,-0.41,294.4639,49.765041,13.273
303,9214942,K01403.01,Kepler-833 b,CONFIRMED,CANDIDATE,,,,,,18.75444,0.00018,-0.00018,141.7189,0.0036,-0.0036,0.7,0.67,-0.67,3.1591,,,947,,,1.89,0.75,-0.75,428.0,,,,,,37.3,,,4373.0,65.0,-65.0,4.7,0.3,-0.3,0.575,0.012,-0.012,290.47995,45.6007,15.473
304,8874090,K01404.01,Kepler-834 b,CONFIRMED,CANDIDATE,,,,,,13.32411,0.00018,-0.00018,135.2414,0.0049,-0.0049,0.81,0.41,-0.41,3.3846,,,791,,,1.86,0.49,-0.49,492.0,,,,,,26.5,,,4518.0,65.0,-65.0,4.72,0.3,-0.3,0.585,0.015,-0.015,287.05453,45.18037,15.931
305,9264949,K01405.01,Kepler-835 b,CONFIRMED,CANDIDATE,,,,,,11.41904,0.00021,-0.00021,186.3096,0.0062,-0.0062,0.4,0.93,-0.93,4.3156,,,541,,,2.37,0.92,-0.92,859.0,,,,,,24.9,,,6188.0,135.0,-135.0,4.47,0.3,-0.3,1.01,0.37,-0.37,283.57422,45.734798,15.965
306,9271752,K01406.01,Kepler-836 b,CONFIRMED,CANDIDATE,,,,,,11.361168,7.7e-05,-7.7e-05,136.9252,0.0025,-0.0025,0.854,0.1,-0.1,4.3122,,,593,,,2.9,1.5,-1.5,871.0,,,,,,64.5,,,6243.0,97.0,-97.0,4.46,0.3,-0.3,1.03,0.55,-0.55,287.45279,45.704399,14.63
307,9150827,K01408.01,Kepler-1749 b,CONFIRMED,CANDIDATE,,,,,,14.53398,0.00013,-0.00013,145.4294,0.0034,-0.0034,0.44,0.33,-0.33,3.2434,,,526,,,1.25,0.15,-0.15,434.0,,,,,,37.2,,,4166.0,67.0,-67.0,4.73,0.3,-0.3,0.54,0.01,-0.01,290.29456,45.56461,14.688
308,4741126,K01534.02,Kepler-887 c,CONFIRMED,CANDIDATE,,,,,,7.63861,0.00015,-0.00015,138.234,0.0092,-0.0092,0.728,0.1,-0.1,4.1058,,,61,,,0.95,0.36,-0.36,1058.0,,,,,,18.5,,,6401.0,93.0,-93.0,4.4,0.3,-0.3,1.12,0.42,-0.42,290.09082,39.81699,13.47
309,11669125,K01535.01,Kepler-888 b,CONFIRMED,CANDIDATE,,,,,,70.6985,0.001,-0.001,188.5649,0.0051,-0.0051,0.24,0.65,-0.65,6.4663,,,354,,,2.22,0.88,-0.88,505.0,,,,,,42.8,,,6190.0,78.0,-78.0,4.33,0.3,-0.3,1.18,0.46,-0.46,295.52121,49.738628,13.046
310,12159249,K01536.01,Kepler-889 b,CONFIRMED,CANDIDATE,,,,,,3.744351,6.7e-05,-6.7e-05,133.5688,0.006,-0.006,0.938,0.1,-0.1,3.3615,,,80,,,1.28,0.14,-0.14,1250.0,,,,,,27.7,,,5862.0,50.0,-50.0,4.38,0.1,-0.1,1.15,0.12,-0.12,291.46732,50.75948,12.71
311,9631995,K00022.01,Kepler-422 b,CONFIRMED,CANDIDATE,,,,,,7.8914502,1.6e-06,-1.6e-06,177.249036,6.7e-05,-6.7e-05,0.172,0.1,-0.1,3.7932,,,10348,,,11.27,0.7,-0.7,976.0,,,,,,2234.9,,,5972.0,60.0,-60.0,4.41,0.1,-0.1,1.112,0.069,-0.069,282.62967,46.32336,13.435
312,7950644,K00192.01,Kepler-427 b,CONFIRMED,CANDIDATE,,,,,,10.2909988,3.3e-06,-3.3e-06,137.02113,0.00012,-0.00012,0.025,0.1,-0.1,4.2661,,,9708,,,10.1,4.5,-4.5,898.0,,,,,,1420.3,,,6195.0,89.0,-89.0,4.46,0.3,-0.3,1.03,0.46,-0.46,288.25458,43.704868,14.221
313,8609450,K01278.04,Kepler-282 c,CONFIRMED,CANDIDATE,,,,,,13.63894,0.00035,-0.00035,141.765,0.013,-0.013,0.62,0.11,-0.11,5.3483,,,159,,,1.33,0.51,-0.51,796.0,,,,,,14.4,,,6144.0,95.0,-95.0,4.48,0.3,-0.3,0.99,0.38,-0.38,284.67728,44.79768,15.204
314,8628758,K01279.01,Kepler-804 b,CONFIRMED,CANDIDATE,,,,,,14.37438,0.0002,-0.0002,138.2065,0.004,-0.004,0.4,0.22,-0.22,4.7978,,,300,,,1.56,0.64,-0.64,712.0,,,,,,58.9,,,5835.0,69.0,-69.0,4.54,0.3,-0.3,0.88,0.36,-0.36,293.37225,44.785141,13.749
315,8742590,K01281.01,Kepler-1742 b,CONFIRMED,CANDIDATE,,,,,,49.47779,0.00058,-0.00058,141.8262,0.0046,-0.0046,0.3,0.95,-0.95,2.6474,,,519,,,2.0,1.0,-1.0,464.0,,,,,,23.4,,,5772.0,76.0,-76.0,4.55,0.3,-0.3,0.86,0.34,-0.34,286.96683,44.992489,14.427
316,9391208,K01409.01,Kepler-837 b,CONFIRMED,CANDIDATE,,,,,,16.56062,0.00016,-0.00016,133.4952,0.0037,-0.0037,0.97,0.1,-0.1,2.7675,,,734,,,3.8,1.4,-1.4,755.0,,,,,,33.3,,,5918.0,105.0,-105.0,4.38,0.3,-0.3,1.05,0.36,-0.36,285.24667,45.950191,15.198
317,9391506,K01410.01,Kepler-838 b,CONFIRMED,CANDIDATE,,,,,,15.74954,0.00016,-0.00016,150.2457,0.0039,-0.0039,0.05,0.66,-0.66,4.5924,,,628,,,2.53,0.99,-0.99,767.0,,,,,,45.8,,,6171.0,102.0,-102.0,4.47,0.3,-0.3,1.01,0.39,-0.39,285.43552,45.976021,15.3
318,8950853,K01412.01,Kepler-839 b,CONFIRMED,CANDIDATE,,,,,,37.81266,0.00051,-0.00051,134.6807,0.0052,-0.0052,0.9052,0.1,-0.1,9.5638,,,381,,,2.51,0.98,-0.98,598.0,,,,,,60.5,,,6210.0,93.0,-93.0,4.41,0.3,-0.3,1.08,0.42,-0.42,291.07468,45.24258,13.601
319,9006449,K01413.03,Kepler-295 d,CONFIRMED,CANDIDATE,,,,,,33.88489,0.00077,-0.00077,159.989,0.011,-0.011,0.948,0.1,-0.1,6.5113,,,212,,,1.72,0.64,-0.64,541.0,,,,,,17.2,,,5631.0,78.0,-78.0,4.44,0.3,-0.3,0.94,0.35,-0.35,285.34583,45.367779,14.447
320,9663113,K00179.02,Kepler-458 b,CONFIRMED,CANDIDATE,,,,,,572.3979,0.008,-0.008,306.4998,0.0056,-0.0056,0.8727,0.1,-0.1,26.6487,,,1694,,,5.0,1.7,-1.7,234.0,,,,,,88.8,,,6081.0,90.0,-90.0,4.42,0.3,-0.3,1.04,0.35,-0.35,297.04541,46.328701,13.955
321,9573539,K00180.01,Kepler-484 b,CONFIRMED,CANDIDATE,,,,,,10.045607,2.5e-05,-2.5e-05,129.09124,0.00095,-0.00095,0.68,0.16,-0.16,3.2557,,,671,,,2.53,0.15,-0.15,797.0,,,,,,157.6,,,5680.0,60.0,-60.0,4.5,0.1,-0.1,0.92,0.043,-0.043,284.39429,46.249081,13.024
322,6803855,K01695.01,Kepler-930 b,CONFIRMED,CANDIDATE,,,,,,71.45245,0.00091,-0.00091,148.805,0.0088,-0.0088,0.89,0.81,-0.81,6.3485,,,248,,,2.8,1.3,-1.3,555.0,,,,,,18.1,,,6130.0,114.0,-114.0,4.15,0.3,-0.3,1.47,0.5,-0.5,298.31445,42.24744,13.781
323,11502867,K00195.01,Kepler-426 b,CONFIRMED,CANDIDATE,,,,,,3.21752044,6.5e-07,-6.5e-07,133.631021,6.7e-05,-6.7e-05,0.642,0.1,-0.1,2.116,,,14393,,,11.7,4.6,-4.6,1215.0,,,,,,1620.6,,,5866.0,94.0,-94.0,4.5,0.3,-0.3,0.93,0.37,-0.37,289.43463,49.4734,14.835
324,8822366,K01282.01,Kepler-805 b,CONFIRMED,CANDIDATE,,,,,,30.86392,0.00031,-0.00031,162.8808,0.0036,-0.0036,0.0312,0.1,-0.1,8.3623,,,245,,,3.0,0.35,-0.35,804.0,,,,,,75.5,,,5873.0,50.0,-50.0,3.92,0.1,-0.1,1.92,0.22,-0.22,293.22995,45.05331,12.547
325,8700771,K01283.01,Kepler-806 b,CONFIRMED,CANDIDATE,,,,,,8.09214,0.00012,-0.00012,138.0418,0.0051,-0.0051,0.799,0.1,-0.1,5.9432,,,64,,,1.46,0.16,-0.16,1150.0,,,,,,42.3,,,5671.0,50.0,-50.0,3.98,0.1,-0.1,1.65,0.18,-0.18,296.00711,44.853474,11.731
326,10790387,K01288.01,Kepler-807 b,CONFIRMED,CANDIDATE,,,,,,117.93119,0.0003,-0.0003,219.70331,0.00075,-0.00075,0.56,0.1,-0.1,5.7641,,,8497,,,10.87,0.75,-0.75,427.0,,,,,,252.6,,,6392.0,111.0,-111.0,4.39,0.3,-0.3,1.134,0.076,-0.076,289.02017,48.119808,15.128
327,11512246,K00168.02,Kepler-23 d,CONFIRMED,CANDIDATE,,,,,,15.27448,0.00019,-0.00019,147.5788,0.0044,-0.0044,0.241,0.1,-0.1,6.754,,,236,,,2.81,0.72,-0.72,1036.0,,,,,,41.0,,,6142.0,118.0,-118.0,3.97,0.3,-0.3,1.87,0.48,-0.48,294.21893,49.479221,13.438
328,11497958,K01422.05,Kepler-296 e,CONFIRMED,CANDIDATE,,,,,,34.14247,0.00044,-0.00044,136.0356,0.0066,-0.0066,0.02,0.28,-0.28,3.3408,,,787,,,1.4,0.42,-0.42,297.0,,,,,,17.2,,,3862.0,200.0,-200.0,4.75,0.3,-0.3,0.5,0.023,-0.023,286.54001,49.437328,15.921
329,7951018,K01553.01,Kepler-890 b,CONFIRMED,CANDIDATE,,,,,,52.75886,0.00011,-0.00011,156.30536,0.00077,-0.00077,0.01,0.69,-0.69,6.6073,,,5814,,,7.4,3.6,-3.6,503.0,,,,,,289.8,,,6119.0,131.0,-131.0,4.49,0.3,-0.3,0.98,0.48,-0.48,288.43576,43.763489,15.182
330,5371776,K01557.01,Kepler-304 b,CONFIRMED,CANDIDATE,,,,,,3.2957058,5.1e-06,-5.1e-06,133.96491,0.00048,-0.00048,0.53,0.28,-0.28,1.8417,,,1769,,,2.8,1.8,-1.8,884.0,,,,,,159.4,,,4779.0,87.0,-87.0,4.62,0.3,-0.3,0.67,0.43,-0.43,294.44177,40.55759,14.84
331,10354039,K01159.01,Kepler-1737 b,CONFIRMED,CANDIDATE,,,,,,64.61635,0.00079,-0.00079,166.1493,0.0044,-0.0044,0.887,0.1,-0.1,5.6674,,,2411,,,4.2,2.0,-2.0,345.0,,,,,,67.1,,,4934.0,89.0,-89.0,4.59,0.3,-0.3,0.71,0.33,-0.33,297.01483,47.486431,15.332
332,10330115,K01160.01,Kepler-781 b,CONFIRMED,CANDIDATE,,,,,,13.21415,0.00012,-0.00012,140.5839,0.0034,-0.0034,0.85,0.2,-0.2,3.5548,,,1090,,,2.88,0.34,-0.34,639.0,,,,,,45.9,,,5363.0,76.0,-76.0,4.61,0.3,-0.3,0.759,0.055,-0.055,287.65363,47.41481,15.987
333,10426656,K01161.01,Kepler-272 c,CONFIRMED,CANDIDATE,,,,,,6.057428,7.1e-05,-7.1e-05,135.9199,0.0039,-0.0039,0.57,0.25,-0.25,3.7863,,,373,,,1.7,1.4,-1.4,875.0,,,,,,37.3,,,5289.0,80.0,-80.0,4.48,0.3,-0.3,0.84,0.72,-0.72,299.12753,47.59383,14.678
334,10604335,K01298.02,Kepler-283 c,CONFIRMED,CANDIDATE,,,,,,92.7388,0.0018,-0.0018,173.315,0.0082,-0.0082,0.81,0.11,-0.11,6.7378,,,1071,,,2.09,0.13,-0.13,247.0,,,,,,20.3,,,4327.0,63.0,-63.0,4.71,0.3,-0.3,0.566,0.012,-0.012,293.61371,47.839001,15.847
335,10864656,K01299.01,Kepler-432 b,CONFIRMED,CANDIDATE,,,,,,52.50128,0.00067,-0.00067,171.5181,0.0049,-0.0049,0.038,0.1,-0.1,14.7951,,,914,,,9.6,1.1,-1.1,735.0,,,,,,111.5,,,5061.0,51.0,-51.0,3.53,0.1,-0.1,3.29,0.38,-0.38,293.2822,48.2859,12.183
336,10975146,K01300.01,Kepler-808 b,CONFIRMED,CANDIDATE,,,,,,0.6313298,2.3e-06,-2.3e-06,133.94464,0.00031,-0.00031,0.45,0.27,-0.27,1.0875,,,450,,,1.34,0.07,-0.07,1461.0,,,,,,109.5,,,4602.0,71.0,-71.0,4.66,0.3,-0.3,0.622,0.017,-0.017,291.59409,48.44561,14.285
337,10538176,K01301.02,Kepler-284 c,CONFIRMED,CANDIDATE,,,,,,37.51391,0.00079,-0.00079,189.3047,0.0082,-0.0082,0.0296,0.1,-0.1,5.327,,,841,,,2.34,0.71,-0.71,483.0,,,,,,29.8,,,5603.0,87.0,-87.0,4.58,0.3,-0.3,0.82,0.24,-0.24,293.14648,47.729649,15.824
338,11177707,K01423.01,Kepler-841 b,CONFIRMED,CANDIDATE,,,,,,124.41949,0.001,-0.001,150.596,0.0026,-0.0026,0.0143,0.1,-0.1,3.6364,,,4414,,,5.2,1.7,-1.7,315.0,,,,,,46.2,,,5503.0,77.0,-77.0,4.59,0.3,-0.3,0.79,0.26,-0.26,284.25131,48.809608,15.74
339,11611600,K01424.01,Kepler-842 b,CONFIRMED,CANDIDATE,,,,,,1.2195847,5.9e-06,-5.9e-06,133.45591,0.00093,-0.00093,0.69,0.37,-0.37,1.6339,,,468,,,1.47,0.16,-0.16,1194.0,,,,,,71.4,,,4797.0,65.0,-65.0,4.69,0.3,-0.3,0.637,0.018,-0.018,292.32858,49.653542,15.127
340,11254382,K01425.01,Kepler-843 b,CONFIRMED,CANDIDATE,,,,,,2.053899,1.1e-05,-1.1e-05,133.7317,0.0015,-0.0015,0.891,0.1,-0.1,2.3993,,,486,,,2.31,0.63,-0.63,1359.0,,,,,,58.3,,,5853.0,91.0,-91.0,4.54,0.3,-0.3,0.89,0.24,-0.24,296.32199,48.971481,15.269
341,11122894,K01426.03,Kepler-297 d,CONFIRMED,CANDIDATE,,,,,,150.0191,0.00026,-0.00026,224.6858,0.001,-0.001,1.022,0.1,-0.1,4.4333,,,4575,,,14.7,7.3,-7.3,367.0,,,,,,130.5,,,6138.0,95.0,-95.0,4.43,0.3,-0.3,1.04,0.44,-0.44,283.20917,48.777641,14.232
342,11129738,K01427.01,Kepler-844 b,CONFIRMED,CANDIDATE,,,,,,2.613004,2.5e-05,-2.5e-05,133.113,0.0027,-0.0027,0.75,0.53,-0.53,1.8183,,,528,,,1.37,0.2,-0.2,768.0,,,,,,34.8,,,4168.0,73.0,-73.0,4.73,0.3,-0.3,0.541,0.011,-0.011,287.85773,48.774109,15.84
343,11401182,K01428.01,Kepler-845 b,CONFIRMED,CANDIDATE,,,,,,0.9278551,3.2e-06,-3.2e-06,133.90773,0.0005,-0.0005,0.29,0.2,-0.2,1.4859,,,475,,,1.46,0.07,-0.07,1360.0,,,,,,111.2,,,4858.0,76.0,-76.0,4.61,0.3,-0.3,0.685,0.02,-0.02,290.95755,49.203812,14.631
344,11030711,K01429.01,Kepler-1750 b,CONFIRMED,CANDIDATE,,,,,,205.9172,0.0042,-0.0042,252.742,0.0055,-0.0055,0.844,0.1,-0.1,10.8341,,,2346,,,4.8,2.7,-2.7,290.0,,,,,,58.5,,,5803.0,105.0,-105.0,4.55,0.3,-0.3,0.87,0.49,-0.49,292.3515,48.511082,15.531
345,5184584,K01564.01,Kepler-891 b,CONFIRMED,CANDIDATE,,,,,,53.44965,0.00019,-0.00019,149.1993,0.0014,-0.0014,0.1,0.69,-0.69,5.2811,,,3553,,,5.1,1.4,-1.4,453.0,,,,,,133.3,,,5796.0,124.0,-124.0,4.55,0.3,-0.3,0.87,0.22,-0.22,291.0838,40.355251,15.287
346,10528068,K01162.01,Kepler-782 b,CONFIRMED,CANDIDATE,,,,,,158.6924,0.0015,-0.0015,173.9383,0.0028,-0.0028,0.8756,0.1,-0.1,12.5645,,,934,,,4.4,2.3,-2.3,395.0,,,,,,113.5,,,6138.0,82.0,-82.0,4.28,0.3,-0.3,1.25,0.64,-0.64,288.86823,47.75943,12.783
347,10468940,K01163.02,Kepler-273 c,CONFIRMED,CANDIDATE,,,,,,8.014957,9.8e-05,-9.8e-05,134.8335,0.0046,-0.0046,0.31,0.68,-0.68,3.2333,,,332,,,1.63,0.68,-0.68,860.0,,,,,,32.5,,,5682.0,85.0,-85.0,4.5,0.3,-0.3,0.9,0.36,-0.36,291.30222,47.697762,14.968
348,10337517,K01165.02,Kepler-783 b,CONFIRMED,CANDIDATE,,,,,,4.2928,6.8e-05,-6.8e-05,134.7816,0.0066,-0.0066,0.64,0.22,-0.22,2.6371,,,74,,,1.05,0.36,-0.36,1226.0,,,,,,14.1,,,5810.0,85.0,-85.0,4.28,0.3,-0.3,1.17,0.39,-0.39,291.06293,47.484798,13.916
349,10351231,K01166.01,Kepler-1738 b,CONFIRMED,CANDIDATE,,,,,,7.67478,8e-05,-8e-05,133.2196,0.0034,-0.0034,0.87,0.78,-0.78,1.5296,,,509,,,2.5,2.1,-2.1,934.0,,,,,,23.8,,,6040.0,140.0,-140.0,4.5,0.3,-0.3,0.95,0.72,-0.72,296.13141,47.43882,15.44
350,7626506,K00150.02,Kepler-112 c,CONFIRMED,CANDIDATE,,,,,,28.57414,0.00012,-0.00012,143.8322,0.0016,-0.0016,0.762,0.1,-0.1,5.1899,,,851,,,3.7,1.3,-1.3,649.0,,,,,,105.4,,,5822.0,91.0,-91.0,4.29,0.3,-0.3,1.15,0.4,-0.4,296.98102,43.209751,13.771
351,10724369,K01302.01,Kepler-809 b,CONFIRMED,CANDIDATE,,,,,,55.63765,0.00056,-0.00056,187.5588,0.0036,-0.0036,0.41,0.4,-0.4,6.9979,,,863,,,2.7,1.6,-1.6,463.0,,,,,,55.0,,,5908.0,123.0,-123.0,4.53,0.3,-0.3,0.9,0.52,-0.52,289.08365,48.018131,14.755
352,10744335,K01304.01,Kepler-810 b,CONFIRMED,CANDIDATE,,,,,,4.59731,0.00011,-0.00011,136.4769,0.0073,-0.0073,0.33,0.6,-0.6,2.9046,,,280,,,1.55,0.57,-0.57,1081.0,,,,,,16.4,,,5973.0,130.0,-130.0,4.52,0.3,-0.3,0.93,0.33,-0.33,296.61487,48.082642,15.803
353,10730034,K01305.01,Kepler-285 b,CONFIRMED,CANDIDATE,,,,,,2.633893,2.8e-05,-2.8e-05,134.5595,0.0031,-0.0031,0.48,0.24,-0.24,2.1635,,,271,,,1.27,0.53,-0.53,1092.0,,,,,,29.9,,,5381.0,83.0,-83.0,4.61,0.3,-0.3,0.76,0.31,-0.31,291.3909,48.065609,15.173
354,10858691,K01306.04,Kepler-286 e,CONFIRMED,CANDIDATE,,,,,,29.22144,0.00058,-0.00058,139.3279,0.01,-0.01,0.48,0.26,-0.26,4.0261,,,353,,,1.78,0.9,-0.9,587.0,,,,,,14.7,,,5969.0,107.0,-107.0,4.51,0.3,-0.3,0.93,0.46,-0.46,290.67615,48.294289,15.587
355,11176127,K01430.01,Kepler-298 b,CONFIRMED,CANDIDATE,,,,,,10.475426,7e-05,-7e-05,152.6425,0.0024,-0.0024,0.73,0.71,-0.71,2.3445,,,1062,,,2.24,0.53,-0.53,571.0,,,,,,44.4,,,4655.0,61.0,-61.0,4.65,0.3,-0.3,0.635,0.015,-0.015,283.03979,48.825359,15.415
356,11014932,K01432.04,Kepler-299 e,CONFIRMED,CANDIDATE,,,,,,38.28437,0.00088,-0.00088,143.317,0.011,-0.011,0.52,0.17,-0.17,5.4082,,,318,,,1.64,0.63,-0.63,520.0,,,,,,15.0,,,5885.0,96.0,-96.0,4.53,0.3,-0.3,0.9,0.34,-0.34,283.20697,48.580502,15.017
357,11288505,K01433.01,Kepler-846 b,CONFIRMED,CANDIDATE,,,,,,19.80762,0.00035,-0.00035,139.3775,0.006,-0.006,0.46,0.69,-0.69,3.6088,,,643,,,2.2,1.1,-1.1,629.0,,,,,,21.8,,,5781.0,85.0,-85.0,4.55,0.3,-0.3,0.86,0.31,-0.31,287.05701,49.046021,15.65
358,11493431,K01434.01,Kepler-847 b,CONFIRMED,CANDIDATE,,,,,,2.343248,3e-05,-3e-05,133.2035,0.0034,-0.0034,0.26,0.54,-0.54,1.9514,,,256,,,1.01,0.1,-0.1,981.0,,,,,,25.9,,,4751.0,76.0,-76.0,4.63,0.3,-0.3,0.657,0.02,-0.02,283.50479,49.451019,14.782
359,11037335,K01435.01,Kepler-300 c,CONFIRMED,CANDIDATE,,,,,,40.71524,0.00043,-0.00043,146.5652,0.0041,-0.0041,0.491,0.1,-0.1,8.6493,,,566,,,2.26,0.98,-0.98,527.0,,,,,,59.6,,,5993.0,81.0,-81.0,4.51,0.3,-0.3,0.93,0.41,-0.41,295.2887,48.59972,14.201
360,8009350,K01569.01,Kepler-892 b,CONFIRMED,CANDIDATE,,,,,,13.7521,0.00012,-0.00012,143.0312,0.0032,-0.0032,0.89,0.13,-0.13,3.2045,,,1251,,,2.88,0.29,-0.29,546.0,,,,,,39.4,,,4777.0,67.0,-67.0,4.63,0.3,-0.3,0.665,0.017,-0.017,283.12964,43.888241,15.587
361,5031857,K01573.01,Kepler-1755 b,CONFIRMED,CANDIDATE,,,,,,24.811944,7.5e-05,-7.5e-05,156.4886,0.0015,-0.0015,0.957,0.1,-0.1,4.58,,,1983,,,5.8,2.6,-2.6,645.0,,,,,,87.3,,,6106.0,98.0,-98.0,4.49,0.3,-0.3,0.98,0.43,-0.43,296.84616,40.138611,14.373
362,9651668,K00183.01,Kepler-423 b,CONFIRMED,CANDIDATE,,,,,,2.68432897,2.6e-07,-2.6e-07,133.35398,3e-05,-3e-05,0.025,0.1,-0.1,2.6749,,,18148,,,12.4,4.3,-4.3,1301.0,,,,,,3610.3,,,5976.0,86.0,-86.0,4.52,0.3,-0.3,0.93,0.32,-0.32,292.85574,46.391178,14.29
363,10028792,K01574.02,Kepler-87 c,CONFIRMED,CANDIDATE,,,,,,573.96,0.011,-0.011,286.0823,0.008,-0.008,0.777,0.1,-0.1,16.7212,,,1187,,,3.2,1.1,-1.1,202.0,,,,,,34.2,,,5723.0,89.0,-89.0,4.56,0.3,-0.3,0.85,0.29,-0.29,297.91687,46.96513,14.6
364,10482160,K01170.01,Kepler-1739 b,CONFIRMED,CANDIDATE,,,,,,7.343692,4.4e-05,-4.4e-05,137.3006,0.0019,-0.0019,0.48,0.94,-0.94,1.1296,,,553,,,2.1,0.73,-0.73,886.0,,,,,,36.7,,,5810.0,74.0,-74.0,4.55,0.3,-0.3,0.87,0.18,-0.18,296.23215,47.678959,14.657
365,10350571,K01175.02,Kepler-784 c,CONFIRMED,CANDIDATE,,,,,,17.15714,0.00035,-0.00035,133.6877,0.01,-0.01,0.06,0.45,-0.45,10.323,,,101,,,1.65,0.21,-0.21,871.0,,,,,,24.8,,,5610.0,53.0,-53.0,4.03,0.1,-0.1,1.65,0.2,-0.2,295.92065,47.448608,13.29
366,3749365,K01176.01,Kepler-785 b,CONFIRMED,CANDIDATE,,,,,,1.97376051,4e-07,-4e-07,178.688694,5.2e-05,-5.2e-05,0.025,0.1,-0.1,1.8195,,,27998,,,9.86,0.26,-0.26,983.0,,,,,,1787.8,,,4656.0,65.0,-65.0,4.69,0.3,-0.3,0.618,0.015,-0.015,292.0683,38.84227,15.715
367,10973814,K01307.02,Kepler-287 b,CONFIRMED,CANDIDATE,,,,,,20.34229,0.00018,-0.00018,137.696,0.0034,-0.0034,0.85,0.52,-0.52,2.3187,,,516,,,2.6,1.2,-1.2,677.0,,,,,,32.6,,,5779.0,97.0,-97.0,4.4,0.3,-0.3,1.0,0.43,-0.43,290.92746,48.44355,14.775
368,10586208,K01308.01,Kepler-811 b,CONFIRMED,CANDIDATE,,,,,,23.58461,0.00029,-0.00029,145.9554,0.0043,-0.0043,0.859,0.1,-0.1,5.8341,,,408,,,2.16,0.74,-0.74,630.0,,,,,,50.8,,,5956.0,80.0,-80.0,4.51,0.3,-0.3,0.93,0.32,-0.32,285.42429,47.83461,13.971
369,10854768,K01309.01,Kepler-812 b,CONFIRMED,CANDIDATE,,,,,,10.117121,8.3e-05,-8.3e-05,137.4451,0.0031,-0.0031,0.848,0.1,-0.1,4.9065,,,300,,,2.8,1.3,-1.3,1170.0,,,,,,56.5,,,7110.0,129.0,-129.0,4.28,0.3,-0.3,1.42,0.66,-0.66,288.85529,48.208542,13.832
370,10964440,K01310.01,Kepler-813 b,CONFIRMED,CANDIDATE,,,,,,19.12962,0.00023,-0.00023,139.4344,0.004,-0.004,0.64,0.5,-0.5,3.4561,,,460,,,2.2,1.2,-1.2,692.0,,,,,,35.4,,,6042.0,98.0,-98.0,4.5,0.3,-0.3,0.96,0.51,-0.51,285.66269,48.435371,14.569
371,10713616,K01311.01,Kepler-1667 b,CONFIRMED,CANDIDATE,,,,,,83.57752,0.00095,-0.00095,202.46,0.004,-0.004,0.912,0.1,-0.1,8.0169,,,648,,,4.2,1.7,-1.7,515.0,,,,,,59.0,,,6188.0,81.0,-81.0,4.2,0.3,-0.3,1.38,0.55,-0.55,283.53296,48.094261,13.498
372,10963242,K01312.01,Kepler-814 b,CONFIRMED,CANDIDATE,,,,,,6.146918,9.6e-05,-9.6e-05,135.0758,0.0051,-0.0051,0.2,0.45,-0.45,3.4427,,,237,,,1.68,0.5,-0.5,1114.0,,,,,,25.8,,,6367.0,91.0,-91.0,4.43,0.3,-0.3,1.09,0.32,-0.32,284.91049,48.431641,14.706
